,repo,developer_random_id,commit,addition,deletion,days_since_last_commit,days_first_to_last_commit,files,commit_messages_length,days_worked,files_blamed,issues,pulls_created,merges,repo_developer_count,repo_language_count,repo_ruby_used,repo_c_used,repo_cpp_used,repo_cs_used,repo_java_used,repo_js_used,repo_python_used,repo_html_used,repo_php_used,repo_others_used,author
314,alexreisner/geocoder,geocoder_26,-0.114019469,-0.131536704,-0.131536704,-0.182663634,1.17895275,-0.092067661,-0.110845043,-0.108952989,-0.176793387,-0.138675049,-0.957752067,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
315,alexreisner/geocoder,geocoder_32,-0.114019469,-0.138997744,-0.138997744,-1.359010551,-0.340837094,-0.214824543,-0.139865528,-0.108952989,-0.176793387,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
316,alexreisner/geocoder,geocoder_8,-0.128972842,-0.152054565,-0.152054565,1.256884191,-0.362895001,-0.184135323,-0.127191275,-0.158076303,-0.176793387,-0.138675049,-0.957752067,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
317,alexreisner/geocoder,geocoder_11,-0.128972842,-0.142728264,-0.142728264,0.003546532,-0.27245758,-0.092067661,-0.148512448,-0.141701865,-0.081030303,-0.138675049,-0.957752067,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
318,alexreisner/geocoder,geocoder_6,-0.136449528,-0.146458785,-0.146458785,0.922063988,-0.367306583,-0.153446102,-0.149223154,-0.141701865,-0.128911845,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
319,alexreisner/geocoder,geocoder_31,-0.136449528,-0.148324045,-0.148324045,0.556805585,-0.327602349,-0.214824543,-0.134535235,-0.141701865,-0.176793387,-0.138675049,-0.957752067,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
320,alexreisner/geocoder,geocoder_34,-0.136449528,-0.146458785,-0.146458785,0.035775215,-0.369512374,-0.061378441,-0.152776683,-0.17445074,-0.128911845,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
321,alexreisner/geocoder,geocoder_13,-0.143926215,-0.152054565,-0.152054565,0.911321094,-0.369512374,-0.245513764,-0.140576234,-0.17445074,-0.176793387,-0.138675049,0.507045212,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
322,alexreisner/geocoder,geocoder_33,-0.143926215,-0.153919825,-0.153919825,0.390290724,-0.369512374,-0.306892205,-0.14993386,-0.17445074,-0.176793387,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
323,alexreisner/geocoder,geocoder_39,-0.151402901,-0.157650345,-0.157650345,-1.437791775,-0.349660257,-0.276202984,-0.150052311,-0.141701865,-0.128911845,-0.138675049,4.901437048,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
324,alexreisner/geocoder,geocoder_44,-0.151402901,-0.144593525,-0.144593525,-0.392150071,-0.35848342,-0.092067661,-0.150999918,-0.141701865,-0.176793387,-0.138675049,-0.957752067,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
325,alexreisner/geocoder,geocoder_2,-0.151402901,-0.140863004,-0.140863004,1.733152502,-0.369512374,0.092067661,-0.134653686,-0.17445074,-0.176793387,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
326,alexreisner/geocoder,geocoder_47,-0.151402901,-0.142728264,-0.142728264,-0.162968328,-0.367306583,-0.061378441,-0.157277819,-0.158076303,-0.176793387,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
327,alexreisner/geocoder,geocoder_40,-0.151402901,-0.157650345,-0.157650345,1.944429421,-0.360689211,-0.276202984,-0.010517079,-0.17445074,-0.176793387,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
328,alexreisner/geocoder,geocoder_49,-0.143926215,-0.109153583,-0.109153583,-0.093139516,1.697313582,-0.03068922,-0.148157095,-0.108952989,-0.128911845,-0.138675049,0.507045212,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
329,alexreisner/geocoder,geocoder_22,-0.151402901,-0.142728264,-0.142728264,1.944429421,-0.351866047,-0.245513764,-0.161186701,-0.17445074,-0.176793387,-0.138675049,-0.957752067,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
330,alexreisner/geocoder,geocoder_41,-0.151402901,-0.161380865,-0.161380865,0.956083153,-0.349660257,-0.337581425,-0.159173035,-0.141701865,-0.176793387,-0.138675049,1.971842491,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
331,alexreisner/geocoder,geocoder_20,-0.151402901,-0.161380865,-0.161380865,0.084118239,-0.369512374,-0.306892205,-0.163437269,-0.17445074,-0.176793387,-0.138675049,-0.957752067,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
332,alexreisner/geocoder,geocoder_37,-0.151402901,-0.146458785,-0.146458785,-1.418096469,-0.340837094,-0.092067661,-0.156567114,-0.141701865,-0.176793387,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
333,alexreisner/geocoder,geocoder_30,-0.151402901,-0.159515605,-0.159515605,0.442214713,-0.069524828,-0.214824543,-0.139273273,-0.158076303,-0.176793387,-0.138675049,0.507045212,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
334,alexreisner/geocoder,geocoder_50,-0.151402901,-0.161380865,-0.161380865,0.230937793,-0.367306583,-0.306892205,-0.158699231,-0.158076303,-0.176793387,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
335,alexreisner/geocoder,geocoder_25,-0.158879588,-0.146458785,-0.146458785,-1.061790478,-0.356277629,-0.092067661,-0.164503328,-0.141701865,-0.081030303,-0.138675049,0.507045212,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
336,alexreisner/geocoder,geocoder_27,-0.158879588,-0.157650345,-0.157650345,-1.13161929,-0.367306583,-0.214824543,-0.160357544,-0.158076303,-0.176793387,-0.138675049,1.239443851,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
337,alexreisner/geocoder,geocoder_29,-0.158879588,-0.152054565,-0.152054565,1.600656806,-0.369512374,-0.153446102,-0.170070523,-0.17445074,-0.081030303,-0.138675049,-0.957752067,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
338,alexreisner/geocoder,geocoder_18,-0.158879588,-0.157650345,-0.157650345,-0.589103132,-0.365100792,-0.245513764,-0.153961192,-0.158076303,-0.176793387,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
339,alexreisner/geocoder,geocoder_43,-0.158879588,-0.163246125,-0.163246125,0.435052783,-0.336425512,-0.306892205,-0.151592173,-0.141701865,-0.176793387,-0.138675049,1.239443851,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
340,alexreisner/geocoder,geocoder_36,-0.158879588,-0.163246125,-0.163246125,-0.093139516,-0.369512374,-0.276202984,-0.151829075,-0.17445074,-0.176793387,-0.138675049,0.507045212,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
341,alexreisner/geocoder,geocoder_9,-0.158879588,-0.159515605,-0.159515605,1.33924638,-0.349660257,-0.245513764,-0.165095583,-0.17445074,-0.176793387,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
342,alexreisner/geocoder,geocoder_19,-0.158879588,-0.148324045,-0.148324045,0.21303297,-0.365100792,-0.092067661,-0.1672277,-0.158076303,0.014732782,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
343,alexreisner/geocoder,geocoder_38,-0.143926215,-0.150189305,-0.150189305,-0.388569107,0.0672342,-0.306892205,-0.155619506,-0.141701865,-0.176793387,-0.138675049,-0.957752067,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
344,alexreisner/geocoder,geocoder_14,-0.158879588,-0.161380865,-0.161380865,-0.649979533,-0.369512374,-0.337581425,-0.163437269,-0.158076303,-0.176793387,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
345,alexreisner/geocoder,geocoder_12,-0.158879588,-0.161380865,-0.161380865,-0.14148254,0.576771868,-0.276202984,-0.150289213,-0.141701865,-0.176793387,-0.138675049,0.507045212,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
346,alexreisner/geocoder,geocoder_1,-0.158879588,-0.155785085,-0.155785085,0.352690594,-0.365100792,-0.245513764,-0.16474023,-0.158076303,-0.128911845,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
347,alexreisner/geocoder,geocoder_28,-0.158879588,-0.152054565,-0.152054565,1.378636992,-0.062907456,-0.184135323,-0.154079643,-0.141701865,-0.176793387,-0.138675049,-0.957752067,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
348,alexreisner/geocoder,geocoder_17,-0.158879588,-0.155785085,-0.155785085,-1.622211459,-0.367306583,-0.245513764,-0.165806289,-0.158076303,-0.128911845,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
349,alexreisner/geocoder,geocoder_15,-0.158879588,-0.163246125,-0.163246125,0.519205455,-0.369512374,-0.306892205,-0.153487389,-0.17445074,-0.176793387,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
350,alexreisner/geocoder,geocoder_4,-0.158879588,-0.163246125,-0.163246125,-0.268606788,-0.347454466,-0.337581425,-0.152658232,-0.141701865,-0.176793387,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
351,alexreisner/geocoder,geocoder_21,-0.158879588,-0.161380865,-0.161380865,-0.530017214,-0.369512374,-0.245513764,-0.159054584,-0.17445074,-0.128911845,-0.138675049,0.507045212,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
352,alexreisner/geocoder,geocoder_3,-0.158879588,-0.142728264,-0.142728264,0.089489686,-0.323190767,-0.03068922,-0.158817682,-0.141701865,-0.03314876,-0.138675049,0.507045212,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
353,alexreisner/geocoder,geocoder_52,-0.151402901,-0.137132484,-0.137132484,-0.356340424,-0.369512374,-0.122756882,-0.16592474,-0.158076303,-0.176793387,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
354,alexreisner/geocoder,geocoder_23,-0.151402901,-0.124075664,-0.124075664,0.716158516,-0.118052225,-0.061378441,-0.147209488,-0.141701865,-0.176793387,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
355,alexreisner/geocoder,geocoder_51,-0.158879588,-0.155785085,-0.155785085,0.721529963,0.426778096,-0.245513764,-0.145432723,-0.141701865,-0.128911845,-0.138675049,0.507045212,-0.112766422,249,1,1,0,0,0,0,0,0,0,0,0,0
356,alexreisner/geocoder,geocoder_10,-0.158879588,-0.157650345,-0.157650345,-1.324991386,2.676684685,-0.276202984,-0.161897407,-0.158076303,-0.176793387,-0.138675049,0.507045212,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
357,alexreisner/geocoder,geocoder_46,-0.158879588,-0.120345144,-0.120345144,-0.259654376,-0.367306583,0.0,-0.157633172,-0.158076303,0.014732782,-0.138675049,-0.957752067,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
358,alexreisner/geocoder,geocoder_16,-0.158879588,-0.150189305,-0.150189305,-1.242629197,1.430412898,-0.276202984,-0.153724291,-0.158076303,-0.176793387,-0.138675049,-0.225353428,-0.144123929,249,1,1,0,0,0,0,0,0,0,0,0,0
359,ruby-grape/grape,grape_27,7.091466483,6.564332902,6.564332902,-1.630054744,4.099397566,6.087567179,7.39783636,7.410378403,7.150227681,-0.173519527,6.29035643,7.460666916,291,3,1,0,0,0,0,0,0,0,0,1,0
360,ruby-grape/grape,grape_8,2.038429235,3.352943573,3.352943573,-0.404657156,3.118672177,3.693811949,0.864797502,0.771925305,-0.164930625,2.845720248,-0.010184063,0.428438955,291,3,1,0,0,0,0,0,0,0,0,1,0
361,ruby-grape/grape,grape_30,0.57731003,0.361763799,0.361763799,-1.613978099,2.183284459,0.846068659,0.226456211,0.195986452,-0.164930625,6.871373283,2.352518622,-0.112501658,291,3,1,0,0,0,0,0,0,0,0,1,1
362,ruby-grape/grape,grape_3,0.069976973,-0.038283558,-0.038283558,-1.079876235,-0.260177337,0.371444777,-0.101340669,-0.061670404,-0.164930625,-0.173519527,1.36805917,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,1
363,ruby-grape/grape,grape_7,0.029390329,-0.019932761,-0.019932761,0.547437472,-0.279266882,0.330173135,-0.100399625,-0.031357832,-0.164930625,-0.173519527,0.383599718,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
364,ruby-grape/grape,grape_44,0.009097007,-0.144718175,-0.144718175,1.001156112,-0.463003756,-0.041271642,-0.048642223,-0.061670404,-0.164930625,-0.173519527,0.285153772,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,1
365,ruby-grape/grape,grape_18,-0.011196316,-0.17040929,-0.17040929,1.426294051,-0.45107279,-0.061907463,0.015976109,-0.061670404,-0.164930625,-0.173519527,-0.305521899,-0.095597263,291,3,1,0,0,0,0,0,0,0,0,1,0
366,ruby-grape/grape,grape_46,-0.031489638,0.255329181,0.255329181,-0.443955621,-0.3079012,1.031791047,-0.115456324,-0.031357832,-0.164930625,-0.173519527,0.974275389,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
367,ruby-grape/grape,grape_58,-0.031489638,-0.199770564,-0.199770564,-0.626157594,-0.584699607,-0.247629851,-0.141335025,-0.152608117,-0.164930625,-0.173519527,-0.010184063,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
368,ruby-grape/grape,grape_21,-0.072076283,-0.17040929,-0.17040929,0.986865762,-0.422438472,-0.165086568,-0.152000186,-0.122295546,-0.164930625,-0.173519527,-0.305521899,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
369,ruby-grape/grape,grape_15,0.110563618,-0.038283558,-0.038283558,-1.110243231,0.455680611,-0.041271642,-0.092871276,-0.016201547,-0.164930625,-0.173519527,1.171167279,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
370,ruby-grape/grape,grape_45,-0.132956249,-0.221791519,-0.221791519,0.263416748,-0.355625063,-0.350808956,-0.154666477,-0.167764403,-0.164930625,-0.173519527,-0.403967844,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
371,ruby-grape/grape,grape_48,-0.132956249,-0.185089927,-0.185089927,-0.506475906,0.422273907,-0.206358209,-0.13490456,-0.122295546,-0.164930625,-0.173519527,0.285153772,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
372,ruby-grape/grape,grape_10,-0.132956249,-0.115356901,-0.115356901,-0.695823055,-0.429597051,0.185722389,-0.152627549,-0.10713926,-0.164930625,-0.173519527,-0.600859735,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
373,ruby-grape/grape,grape_20,-0.072076283,-0.148388334,-0.148388334,1.176212911,-0.434369438,-0.350808956,-0.106673249,-0.137451832,-0.164930625,-0.173519527,-0.108630009,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
374,ruby-grape/grape,grape_56,-0.153249572,-0.126367379,-0.126367379,-1.263864503,2.171353493,0.165086568,-0.166900045,-0.122295546,-0.164930625,-0.173519527,0.285153772,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
375,ruby-grape/grape,grape_14,-0.173542894,-0.21812136,-0.21812136,-0.111704963,-0.250632564,-0.288901493,-0.155293839,-0.167764403,-0.164930625,-0.173519527,-0.108630009,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
376,ruby-grape/grape,grape_24,-0.173542894,-0.243812475,-0.243812475,0.947567297,-0.591858186,-0.330173135,-0.106202728,-0.182920688,-0.164930625,-0.173519527,-0.305521899,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
377,ruby-grape/grape,grape_9,-0.173542894,-0.247482634,-0.247482634,0.83324449,-0.596630572,-0.371444777,-0.174271553,-0.21323326,-0.164930625,-0.173519527,-0.600859735,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
378,ruby-grape/grape,grape_32,-0.112662927,-0.155728653,-0.155728653,-0.497544436,1.579577589,-0.22699403,-0.109966902,-0.122295546,-0.164930625,-0.173519527,0.383599718,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
379,ruby-grape/grape,grape_47,-0.05178296,-0.089665787,-0.089665787,0.874329248,-0.298356428,-0.103179105,-0.084872404,-0.137451832,-0.164930625,-0.173519527,-0.010184063,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
380,ruby-grape/grape,grape_5,-0.05178296,-0.030943239,-0.030943239,-1.212061981,1.33857208,0.061907463,0.093612212,0.074736167,2.085887315,-0.173519527,0.482045663,0.056542284,291,3,1,0,0,0,0,0,0,0,0,1,1
381,ruby-grape/grape,grape_55,-0.193836216,-0.240142315,-0.240142315,0.908268832,-0.510727619,-0.268265672,-0.148079171,-0.167764403,-0.164930625,-0.173519527,-0.207075954,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
382,ruby-grape/grape,grape_52,-0.193836216,-0.240142315,-0.240142315,0.411679138,-0.591858186,-0.371444777,-0.153882274,-0.182920688,-0.164930625,-0.173519527,-0.403967844,-0.129406052,291,3,1,0,0,0,0,0,0,0,0,1,0
383,ruby-grape/grape,grape_25,-0.214129539,-0.207110882,-0.207110882,-0.39751198,0.128772148,-0.123814926,-0.173801031,-0.167764403,-0.164930625,-0.173519527,-0.108630009,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
384,ruby-grape/grape,grape_2,-0.214129539,-0.229131838,-0.229131838,-0.649379415,-0.281653075,-0.247629851,-0.165488479,-0.152608117,-0.164930625,-0.173519527,-0.108630009,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
385,ruby-grape/grape,grape_26,-0.214129539,-0.247482634,-0.247482634,1.481669161,-0.589471993,-0.350808956,-0.179133612,-0.182920688,-0.164930625,-0.173519527,-0.305521899,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
386,ruby-grape/grape,grape_34,-0.214129539,-0.262163271,-0.262163271,0.83324449,-0.596630572,-0.309537314,-0.184623034,-0.21323326,-0.164930625,-0.173519527,-0.600859735,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
387,ruby-grape/grape,grape_40,-0.234422861,-0.258493111,-0.258493111,0.808236376,1.126200889,-0.371444777,-0.187759846,-0.182920688,-0.164930625,-0.173519527,-0.305521899,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
388,ruby-grape/grape,grape_29,-0.234422861,-0.141048016,-0.141048016,-1.028073713,-0.525044778,-0.082543284,-0.19136718,-0.152608117,-0.164930625,-0.173519527,-0.108630009,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
389,ruby-grape/grape,grape_39,-0.234422861,-0.254822952,-0.254822952,0.692127275,-0.577541027,-0.350808956,-0.168938972,-0.167764403,-0.164930625,-0.173519527,-0.600859735,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
390,ruby-grape/grape,grape_4,-0.234422861,-0.262163271,-0.262163271,-0.183156717,0.584535042,-0.350808956,-0.19403347,-0.182920688,-0.164930625,-0.173519527,-0.207075954,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
391,ruby-grape/grape,grape_41,-0.234422861,-0.269503589,-0.269503589,0.634965871,-0.591858186,-0.371444777,-0.185407237,-0.198076974,-0.164930625,-0.173519527,-0.502413789,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
392,ruby-grape/grape,grape_36,-0.234422861,-0.258493111,-0.258493111,1.16192256,-0.596630572,-0.371444777,-0.202032342,-0.198076974,-0.164930625,-0.173519527,-0.502413789,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
393,ruby-grape/grape,grape_13,-0.072076283,0.185596156,0.185596156,-0.004527331,0.069117319,0.165086568,-0.139139256,-0.10713926,-0.164930625,-0.173519527,-0.207075954,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
394,ruby-grape/grape,grape_53,-0.234422861,-0.236472156,-0.236472156,-1.06379959,-0.536975743,-0.288901493,-0.185407237,-0.167764403,-0.164930625,-0.173519527,-0.305521899,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
395,ruby-grape/grape,grape_16,-0.254716183,-0.258493111,-0.258493111,0.5974537,-0.594244379,-0.350808956,-0.194190311,-0.198076974,-0.164930625,-0.173519527,-0.600859735,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
396,ruby-grape/grape,grape_57,-0.254716183,-0.251152793,-0.251152793,-1.62826845,-0.043033759,-0.330173135,-0.180231497,-0.167764403,-0.164930625,-0.173519527,0.088261882,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
397,ruby-grape/grape,grape_50,-0.254716183,-0.251152793,-0.251152793,0.034771134,-0.596630572,-0.288901493,-0.198738689,-0.21323326,-0.164930625,-0.173519527,-0.600859735,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
398,ruby-grape/grape,grape_28,-0.254716183,-0.269503589,-0.269503589,1.101188569,-0.49641046,-0.392080598,-0.154823317,-0.182920688,-0.164930625,-0.173519527,-0.502413789,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
399,ruby-grape/grape,grape_6,-0.254716183,-0.203440723,-0.203440723,-0.615439831,-0.513113812,-0.103179105,-0.140707662,-0.167764403,-0.164930625,-0.173519527,-0.600859735,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
400,ruby-grape/grape,grape_51,-0.254716183,-0.269503589,-0.269503589,-0.431451564,-0.5870858,-0.371444777,-0.203914429,-0.198076974,-0.164930625,-0.173519527,-0.600859735,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
401,ruby-grape/grape,grape_33,-0.254716183,-0.247482634,-0.247482634,-1.556816696,-0.257791144,-0.268265672,-0.182740946,-0.167764403,-0.164930625,-0.173519527,-0.010184063,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
402,ruby-grape/grape,grape_35,-0.254716183,-0.26583343,-0.26583343,0.702845038,-0.589471993,-0.392080598,-0.197954486,-0.182920688,-0.164930625,-0.173519527,-0.502413789,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
403,ruby-grape/grape,grape_23,-0.234422861,-0.225461678,-0.225461678,1.426294051,-0.467776142,-0.288901493,-0.162665348,-0.182920688,-0.164930625,-0.173519527,0.383599718,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
404,ruby-grape/grape,grape_37,-0.234422861,-0.185089927,-0.185089927,-1.62826845,-0.439141824,-0.206358209,-0.139296097,-0.167764403,-0.164930625,-0.173519527,-0.010184063,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
405,ruby-grape/grape,grape_54,-0.254716183,-0.273173748,-0.273173748,0.038343722,-0.525044778,-0.371444777,-0.197954486,-0.182920688,-0.164930625,-0.173519527,-0.403967844,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
406,ruby-grape/grape,grape_22,-0.254716183,-0.269503589,-0.269503589,-0.131354195,0.88519538,-0.371444777,-0.204541791,-0.198076974,-0.164930625,-0.173519527,-0.403967844,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
407,ruby-grape/grape,grape_42,-0.234422861,-0.236472156,-0.236472156,0.599239994,-0.548906709,-0.309537314,-0.195288195,-0.182920688,-0.164930625,-0.173519527,-0.403967844,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
408,ruby-grape/grape,grape_1,-0.254716183,-0.243812475,-0.243812475,-1.440707595,-0.338921711,-0.268265672,-0.181799903,-0.198076974,-0.164930625,-0.173519527,-0.600859735,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
409,ruby-grape/grape,grape_11,-0.234422861,-0.251152793,-0.251152793,1.374491529,-0.570382448,-0.392080598,-0.178819931,-0.182920688,-0.164930625,-0.173519527,-0.207075954,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
410,ruby-grape/grape,grape_31,-0.254716183,-0.254822952,-0.254822952,1.378064117,-0.596630572,-0.330173135,-0.198425008,-0.21323326,-0.164930625,-0.173519527,-0.403967844,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
411,ruby-grape/grape,grape_17,-0.254716183,-0.254822952,-0.254822952,1.238733196,-0.021558021,-0.371444777,-0.197954486,-0.182920688,-0.164930625,-0.173519527,-0.403967844,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
412,ruby-grape/grape,grape_49,-0.214129539,-0.177749608,-0.177749608,-0.517193669,1.930347984,-0.22699403,-0.187759846,-0.152608117,-0.164930625,-0.173519527,0.088261882,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
413,ruby-grape/grape,grape_38,-0.234422861,-0.155728653,-0.155728653,-1.367469546,-0.238701599,-0.123814926,-0.176937844,-0.152608117,-0.164930625,-0.173519527,-0.108630009,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
414,ruby-grape/grape,grape_19,-0.254716183,-0.030943239,-0.030943239,-0.819077331,-0.582313414,0.144450747,-0.1759968,-0.167764403,-0.164930625,-0.173519527,-0.207075954,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
415,ruby-grape/grape,grape_43,-0.254716183,-0.214451201,-0.214451201,-0.667242353,-0.391417961,-0.268265672,-0.19905237,-0.167764403,-0.164930625,-0.173519527,-0.600859735,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
416,ruby-grape/grape,grape_12,-0.254716183,-0.258493111,-0.258493111,1.846073108,-0.570382448,-0.412716419,-0.19136718,-0.198076974,-0.164930625,-0.173519527,-0.403967844,-0.146310446,291,3,1,0,0,0,0,0,0,0,0,1,0
417,gruntjs/grunt,grunt_7,3.879313686,3.872459469,3.872459469,-1.449543223,2.548955092,3.70393445,3.879266051,3.850924027,3.711324111,-0.242535625,-0.375294405,3.314762307,69,1,0,0,0,0,0,1,0,0,0,0,1
418,gruntjs/grunt,grunt_5,-0.166683541,0.002575844,0.002575844,-1.432194118,1.838353625,0.904758241,-0.163076784,0.115703028,0.886286355,3.880570001,3.568708611,-0.163691966,69,1,0,0,0,0,0,1,0,0,0,0,0
419,gruntjs/grunt,grunt_6,-0.195126404,-0.20952881,-0.20952881,-0.473656076,0.619491448,-0.174090922,-0.207281477,-0.063110743,-0.324444112,-0.242535625,-0.027294139,0.300101937,69,1,0,0,0,0,0,1,0,0,0,0,0
420,gruntjs/grunt,grunt_2,-0.23423534,-0.257423409,-0.257423409,-1.247859879,1.45294266,-0.290723264,-0.215375294,-0.08297894,-0.324444112,-0.242535625,0.08870595,1.691483646,69,1,0,0,0,0,0,1,0,0,0,0,0
421,gruntjs/grunt,grunt_10,-0.237790698,-0.260160244,-0.260160244,0.805840407,-0.394621154,-0.290723264,-0.236682095,-0.222056317,-0.324444112,-0.242535625,0.436706216,-0.395588917,69,1,0,0,0,0,0,1,0,0,0,0,0
422,gruntjs/grunt,grunt_4,-0.237790698,-0.257423409,-0.257423409,-1.247859879,-0.681270559,-0.305302307,-0.257366295,-0.301529104,-0.189918505,-0.242535625,-0.027294139,-0.395588917,69,1,0,0,0,0,0,1,0,0,0,0,0
